linha,palavra_chave,score
452,maxima,0.5398471413120501
452,pessoais,0.4736293843338489
452,seguro,0.1298950641412773
453,alterar,0.5477670081922407
453,data,0.6382395688993281
453,debito,0.5152026966415211
453,seguro,0.1648263898792495
454,cancelamento,0.9306890373648706
454,seguro,0.3658113116469341
455,cancelar,0.5369769398253429
455,cartao,0.5379135682653707
455,protegido,0.6109575591245159
455,seguro,0.22143987924590314
456,cancelar,0.36129685482142193
456,cartao,0.36192705117515817
456,juridica,0.6192165260831838
456,pessoa,0.5769276590340868
456,seguro,0.14899249105483536
457,cheque,0.5762877895503633
457,especial,0.6303045449890782
457,protegido,0.4890675219844597
457,seguro,0.1772611720632791
458,residencial,0.47052955757625176
458,seguro,0.15734183331541093
458,sinsitro,0.8682427557636414
459,cheque,0.48399311542247353
459,cobertura,0.5428244145282582
459,especial,0.5293588827072455
459,protegido,0.41074150434784007
459,seguro,0.14887212338349898
460,residencial,0.6462298718324412
460,seguro,0.21609480454545454
460,sinistro,0.7319084561609386
461,cheque,0.378058064241399
461,cobra,0.6416964952666924
461,especial,0.4134943000389595
461,quanto,0.5106832772724247
461,seguro,0.11628741193300648
462,cancelamento,0.9306890373648706
462,seguro,0.3658113116469341
463,auto,0.6636025673319709
463,cancelamento,0.6962347980213867
463,seguro,0.2736580688642966
464,cheque,0.405575002380567
464,cobrado,0.6529938833228567
464,especial,0.4435904629072258
464,seguro,0.12475138565340646
464,valor,0.4435904629072258
465,cancelamento,0.9306890373648706
465,seguro,0.3658113116469341
466,envio,0.6990596874138988
466,proposta,0.6895991539299166
466,seguro,0.18912577913104656
467,bndes,0.6334038394458416
467,cancelar,0.27834506702615985
467,financiamneto,0.6334038394458416
467,seguros,0.3465879051737606
468,envio,0.6143108953445068
468,prazo,0.7713627480181747
468,seguro,0.16619757769257787
469,azul,0.6614307010177335
469,novembro,0.6527390170867866
469,seguro,0.15512220592891654
469,vida,0.33522873467456826
470,azul,0.5007916402968868
470,campanha,0.44044783466479415
470,funciona,0.48244573212289815
470,novembro,0.49421087129716623
470,seguro,0.11744828873846122
470,vida,0.25381305653640335
471,auto,0.4272641418553443
471,calcular,0.8867921045211941
471,seguro,0.17619624412423704
472,cheque,0.5308386498606414
472,cobertura,0.595364211055044
472,especial,0.5805953548383963
472,seguro,0.16328140723613674
473,acionar,0.561566420201732
473,credito,0.5149525880079613
473,imobiliario,0.6301137341958924
473,seguro,0.14974534978897688
474,cartao,0.4058089562066737
474,coberturas,0.5806415276429951
474,protegido,0.46091428806009177
474,quais,0.5077641661518333
474,seguro,0.16705711021399583
475,beneficiario,0.5248552259102126
475,consultar,0.4015746998163675
475,seguros,0.4092721760138362
475,zurich,0.6290954126704738
476,cotacao,0.5853833573052097
476,seguro,0.14561366930331243
476,validade,0.7328706289419423
476,vida,0.31468019565321936
477,cobertura,0.5844770087988318
477,conta,0.4905131344508799
477,limite,0.6261699693769688
477,seguro,0.16029554132036636
478,auto,0.3486587527538849
478,cotacao,0.5780148523718454
478,seguro,0.14378075925003372
478,validade,0.723645630011778
479,cancelar,0.5215244425406418
479,empresa,0.6824536841149472
479,seguro,0.21506754017695756
479,vida,0.4647743302214972
480,cancelamento,0.6443539035466976
480,seguros,0.7647274331316571
481,enviar,0.5979038371138908
481,prazo,0.6214600149163481
481,proposta,0.48823084039216896
481,seguro,0.1338995814579534
482,furto,0.733295623615353
482,roubo,0.6653206573674382
482,seguro,0.14009265243662972
483,consorcio,0.572001877708576
483,pagamento,0.4308653834192655
483,seguro,0.1204430666019013
483,solicitacao,0.5378162567121545
483,valor,0.42827095978187507
484,antecipacao,0.7193287025871605
484,emprestimo,0.682329522808321
484,seguro,0.13035582050081687
485,auto,0.24554867167960814
485,cobertura,0.3692187769127287
485,compreende,0.5300313094342886
485,furto,0.5300313094342886
485,roubo,0.4808985187713613
485,seguro,0.10125996886087904
486,posicionamento,0.669609378024241
486,seguros,0.3663989656538387
486,sinistro,0.4109954410450313
486,verificar,0.4984554406062657
487,cancelamento,0.507822244956359
487,realizar,0.7184785537451285
487,seguro,0.19960170803875874
487,vida,0.43135170508971266
488,alvo,0.6993969427498307
488,publico,0.6993969427498307
488,seguro,0.14726789515838162
489,apolice,0.5448919471306295
489,imprimir,0.6437956390327616
489,residencial,0.5095023271784345
489,seguro,0.1703740582199916
490,contratar,0.3383757689942796
490,podem,0.5586944017006552
490,profissoes,0.5765894996568446
490,quais,0.3482079176294387
490,seguros,0.3459164631114228
491,auto,0.5942734698137425
491,debito,0.7660161460850385
491,seguro,0.24506796406825562
492,atendimento,0.6101340891137211
492,seguros,0.4320605229236188
492,zurich,0.6641235561492597
493,auto,0.3486587527538849
493,cotacao,0.5780148523718454
493,seguro,0.14378075925003372
493,validade,0.723645630011778
494,automatico,0.5927958926075251
494,autorizar,0.5724348661387324
494,debito,0.40743518178147636
494,seguros,0.3935834427196785
495,auto,0.20046707144708226
495,condutor,0.4561841677083216
495,conta,0.2529719944919117
495,debitar,0.39260777532172053
495,outra,0.43272001290316103
495,pessoa,0.32011072529415996
495,pode,0.317418624724795
495,principal,0.3691436205165599
495,seguro,0.08266910699826416
496,debito,0.5202251626072054
496,seguro,0.1664332039328474
496,terceiro,0.8376549222794275
497,cancelamento,0.539822525576029
497,empresa,0.6732895123933754
497,seguro,0.21217955537184408
497,vida,0.45853321544247444
498,cancelar,0.9244768972409945
498,seguro,0.3812380705906271
499,auto,0.45664796842493005
499,coberturas,0.6545229197986231
499,quais,0.5723725720202895
499,seguro,0.18831361923808834
500,auto,0.44399545864921175
500,endosso,0.5787721159314587
500,realizar,0.6590650537669978
500,seguro,0.18309594594693365
501,acionar,0.561566420201732
501,credito,0.5149525880079613
501,imobiliario,0.6301137341958924
501,seguro,0.14974534978897688
502,auto,0.4740566167730557
502,desconto,0.8585178807204508
502,seguro,0.19549264072325157
503,cancelamento,0.55537189352534
503,cartao,0.5302651584671173
503,protegido,0.6022705617011311
503,seguro,0.21829130103173006
504,cancelar,0.3326073396058464
504,cartao,0.3331874939300492
504,contratacao,0.5034936733950136
504,protegido,0.3784314619145146
504,reconhecimento,0.6023528376298964
504,seguro,0.13716143777529058
505,cancelamento,0.55537189352534
505,cartao,0.5302651584671173
505,protegido,0.6022705617011311
505,seguro,0.21829130103173006
506,cancelamento,0.539822525576029
506,empresa,0.6732895123933754
506,seguro,0.21217955537184408
506,vida,0.45853321544247444
507,cancelamento,0.539822525576029
507,empresa,0.6732895123933754
507,seguro,0.21217955537184408
507,vida,0.45853321544247444
508,carencia,0.8730803508361447
508,seguro,0.2047593946977433
508,vida,0.44249778673666657
509,cancelamento,0.9306890373648706
509,seguro,0.3658113116469341
510,abrir,0.510688412687405
510,acidentes,0.49732699284644727
510,pessoais,0.5037771504374187
510,seguro,0.1381632293803223
510,sinistro,0.46795588689264667
511,acionar,0.7015238767663192
511,cartao,0.45441361410048536
511,protegido,0.5161190363705779
511,seguro,0.18706591870994427
512,cancelamento,0.539822525576029
512,empresa,0.6732895123933754
512,seguro,0.21217955537184408
512,vida,0.45853321544247444
513,acionar,0.40247148255354426
513,posso,0.5617603240377147
513,quais,0.32620034170137835
513,seguro,0.10732164667790925
513,situacoes,0.5922216635033518
513,vida,0.23192875322771578
514,alterar,0.38510372873058096
514,auto,0.2810013449324218
514,coberturas,0.40276500383192715
514,seguro,0.11588002998790063
514,terceiros,0.5651208887797337
514,valores,0.5269951742350663
515,abrir,0.7230367556036073
515,seguro,0.1956126096325055
515,sinistro,0.6625357024334391
516,cancelamento,0.292675934508382
516,copia,0.6021480455037174
516,pedido,0.6021480455037174
516,seguro,0.11503752939128
516,solicitar,0.4194551546748497
517,cancelar,0.6369833243668748
517,protegido,0.7247420665490532
517,seguro,0.2626807595784909
518,acionamento,0.4985322148644523
518,canal,0.4796355630900327
518,consignado,0.46454687805345235
518,credito,0.3693798123062337
518,protecao,0.39702950662098324
518,seguro,0.10741359590550972
519,apolice,0.49127297795155356
519,imprimir,0.5804442558664298
519,previdencia,0.6309831050462794
519,seguro,0.15360875011676545
520,alterar,0.33157779499181383
520,auto,0.24194470058639975
520,danos,0.5222519249862676
520,possivel,0.4315057670402183
520,seguro,0.09977375434309105
520,terceiros,0.4865741986530869
520,valor,0.3547751044465859
521,abrir,0.7230367556036073
521,seguro,0.1956126096325055
521,sinistro,0.6625357024334391
522,assim,0.5700873557943286
522,cancelado,0.4974336597247486
522,debito,0.35405246179581845
522,ocorreu,0.5379375831222245
522,seguro,0.11327034871145229
523,cartao,0.4606495249007676
523,cobertura,0.6914486838996384
523,protegido,0.523201729699442
523,seguro,0.189633021337706
524,cancelamento,0.9306890373648706
524,seguro,0.3658113116469341
525,cancelamento,0.55537189352534
525,cartao,0.5302651584671173
525,protegido,0.6022705617011311
525,seguro,0.21829130103173006
526,abertura,0.5652444505763072
526,acidentes,0.4771725868108838
526,pessoais,0.48336134878699466
526,seguro,0.13256410071011263
526,sinistro,0.44899175848854334
527,beneficiario,0.6286771998128793
527,incluir,0.674759314447835
527,seguro,0.16235689276246873
527,vida,0.3508633428756005
528,cobre,0.43252004780274056
528,eletrica,0.49781953857581823
528,instalacao,0.49781953857581823
528,protecao,0.3515375577176977
528,residencial,0.28441395835824285
528,seguro,0.09510606275000455
528,sinistro,0.32212218940349047
529,cobre,0.46200829082331085
529,eletrica,0.5317597538525143
529,instalacao,0.5317597538525143
529,residencial,0.30380466166810477
529,seguro,0.10159017997266054
529,sinistro,0.3440837550042148
530,auto,0.3791326097685587
530,cancelado,0.6866102341660574
530,estorno,0.6003168037141986
530,seguro,0.15634764381621488
531,cancelamento,0.4060143854114181
531,motivos,0.7578959798415108
531,quais,0.4850550579162112
531,seguro,0.15958569287052485
532,cancelado,0.5142399129515989
532,cliente,0.3388186506367134
532,falta,0.6129295856029352
532,seguro,0.11709729151341641
532,vistoria,0.4810039306711381
533,carencia,0.8730803508361447
533,seguro,0.2047593946977433
533,vida,0.44249778673666657
534,acionamento,0.4522987754786531
534,canal,0.43515458257922257
534,consignado,0.4214652089296502
534,protecao,0.3602093391745808
534,seguro,0.09745215344013491
534,total,0.5377598854358625
535,abrir,0.7230367556036073
535,seguro,0.1956126096325055
535,sinistro,0.6625357024334391
536,acionamento,0.4562958137135793
536,canal,0.439000114778225
536,consignado,0.4251897658953422
536,credito,0.33808539749325683
536,portecao,0.5425121574733492
536,seguro,0.09831335405462674
537,coberturad,0.6936091471032492
537,protecao,0.4646023239926185
537,quais,0.38204536364617625
537,residencial,0.3758898107134659
537,seguro,0.1256949558002104
538,cancelado,0.5838847898574213
538,estorno,0.5105019315802553
538,faco,0.6170810388593708
538,seguro,0.13295608863915542
539,beneficiarios,0.6134353290676412
539,inclusao,0.7138774530590797
539,seguro,0.14183992544893032
539,vida,0.3065249004798762
540,declaracao,0.7134587858477252
540,recebimento,0.5928098529431941
540,seguro,0.15688118134889809
540,vida,0.33902998995477157
541,abrir,0.6530585577344975
541,cartao,0.4291857161393356
541,seguro,0.1766804906268419
541,sinistro,0.5984130224715719
542,apolice,0.6332497405566204
542,imprimir,0.7481913130407195
542,seguro,0.19800132619600527
543,apolice,0.5821912264158945
543,imprimir,0.6878651347729178
543,seguro,0.18203660822458545
543,vida,0.3933924319484058
544,assim,0.3695009099073312
544,cancelamento,0.18678319879581268
544,cliente,0.21242753014151328
544,debitos,0.40512337614830424
544,efetuou,0.40512337614830424
544,ocorreu,0.3486631029731566
544,seguido,0.40512337614830424
544,seguro,0.07341593615260235
544,varios,0.40512337614830424
545,cobertura,0.8372711326370476
545,seguro,0.22962550693617645
545,vida,0.4962350018055753
546,idade,0.7935261487497782
546,seguro,0.41333490215825747
546,vida,0.44662121524639703
547,apolice,0.6332497405566204
547,imprimir,0.7481913130407195
547,seguro,0.19800132619600527
548,assim,0.5145414902735171
548,cancelado,0.448966731125539
548,cliente,0.2958119317258225
548,conta,0.3128415488245952
548,debito,0.3195557303206553
548,ocorreu,0.48552419709112415
548,seguro,0.10223397070188352
549,cadastrar,0.6725453462967524
549,funeral,0.7205064495150102
549,seguro,0.16897696109782387
550,comprovante,0.7205468300961336
550,recebimento,0.5866415272552872
550,seguro,0.1552487958275388
550,vida,0.33550230331861636
551,cancelamento,0.4690928317100996
551,seguro,0.18437894631047597
551,socio,0.7662835207932147
551,vida,0.3984543702312648
552,autorizar,0.8240187574620403
552,seguros,0.5665625184838079
553,black,0.6403680189278106
553,mastercard,0.6236092128837597
553,seguro,0.13130971922995105
553,viagem,0.42871681513176063
554,estorno,0.9677182810877261
554,seguro,0.252034379497355
555,guia,0.5486233644327067
555,liberar,0.5486233644327067
555,remeca,0.6207811194228889
555,seguro,0.11249715447574672
556,carencia,0.5034310330990278
556,morte,0.560718978742235
556,natural,0.5942302786868632
556,seguro,0.11806729301683994
556,vida,0.25515076328029873
557,debitada,0.5412356941442783
557,estorno,0.39701951507774047
557,incorretamente,0.5705840897229268
557,parcela,0.4617158849408808
557,seguro,0.10340051344125449
558,incendio,0.9785423287349122
558,seguro,0.20604589506722795
559,apos,0.5216319510117777
559,cancelamento,0.2794447808593665
559,debitou,0.4683374773302291
559,estorno,0.4217331059401203
559,parcela,0.4904566824124012
559,seguro,0.10983696778946656
560,endosso,0.5908816266544173
560,realizar,0.6728545144476915
560,seguro,0.18692681868551808
560,vida,0.40396048089596903
561,estorno,0.7710023466523812
561,fazer,0.6043461057839231
561,seguro,0.20080130945869978
562,acionar,0.6114347294209702
562,incendio,0.7743155250343121
562,seguro,0.16304305979937445
563,debito,0.46363374096465804
563,estorno,0.5695250260578191
563,parcela,0.6623320552662861
563,seguro,0.14832817500291196
564,acidentes,0.5554594205813662
564,idade,0.5925048917418501
564,pessoais,0.5626635354789578
564,seguro,0.154313094686456
565,direito,0.6862203439316882
565,mastercard,0.5905848157005458
565,seguro,0.12435596641123746
565,viagem,0.40601331093469745
566,cadastrar,0.8346019730369084
566,cartao,0.5093801226536302
566,seguro,0.20969367479319023
567,beneficiarios,0.6956291121543883
567,recebimento,0.60778786015744
567,seguro,0.16084496071990054
567,vida,0.34759596369859
568,cartao,0.5039255029413277
568,contratar,0.6127275003087994
568,protegido,0.5723542097115155
568,seguro,0.20744820191114405
569,cobranca,0.4826036846897116
569,indevida,0.5752219324429528
569,reconhecida,0.6064132248900289
569,seguro,0.10989342314407054
569,vida,0.23748652212001836
570,contratar,0.510258624320088
570,medico,0.8424912861651459
570,seguro,0.17275580755149608
571,medicos,0.7246120129180104
571,renda,0.6751100238247126
571,seguro,0.13843368978072282
572,cobertura,0.4506122058117563
572,medicos,0.6468754907065087
572,renda,0.6026840849406504
572,seguro,0.12358249575052264
573,auto,0.26755559153384084
573,cobertura,0.40230943864026686
573,marine,0.555314998030041
573,quais,0.33536004246958545
573,seguro,0.11033523692859275
573,tokio,0.5775345456243587
574,assistencia,0.4857008046450152
574,auto,0.28339387873330774
574,beneficios,0.4857008046450152
574,horas,0.5550170382902393
574,quais,0.3552120987746278
574,seguro,0.1168666689972634
575,acionar,0.46875605110643753
575,desemprego,0.654278781426853
575,regras,0.580140350156465
575,seguro,0.12499685934464733
576,cartao,0.34633547014788985
576,estorno,0.5474311027666989
576,protegido,0.3933648191142278
576,seguro,0.1425739918318752
576,solicitacao,0.6366378136565809
577,cartao,0.3252792875945563
577,protegido,0.3694493898404334
577,reimpressao,0.700911978528503
577,seguro,0.13390591056925566
577,via,0.49848985835058623
578,aciono,0.7193287025871605
578,desemprego,0.682329522808321
578,seguro,0.13035582050081687
579,agencia,0.733812884345897
579,contratar,0.444437063057405
579,seguro,0.15047091822623118
579,viagem,0.49127675552280964
580,cartao,0.37196010431130816
580,imprimir,0.5786077682690297
580,protegido,0.42246905605033225
580,seguro,0.15312274209516744
580,via,0.570028116703599
581,cartao,0.37196010431130816
581,imprimir,0.5786077682690297
581,protegido,0.42246905605033225
581,seguro,0.15312274209516744
581,via,0.570028116703599
582,cancelamento,0.5040792170596573
582,fazer,0.5963078296136669
582,residencial,0.5925077402554171
582,seguro,0.19813049489510728
583,acidentes,0.625351316775853
583,cancelar,0.4212833666749737
583,pessoais,0.6334619051833701
583,seguro,0.17372987725535638
584,cobranca,0.7420067117471666
584,estorno,0.6487510313206486
584,seguro,0.16896194566396378
585,beneficios,0.7041770752690739
585,cartao,0.4115858050000527
585,seguro,0.1694352333451019
585,viagem,0.5531938841755596
586,adicional,0.5920299767465605
586,beneficios,0.5045324370871509
586,cartao,0.294895128739891
586,quais,0.36898441213946226
586,seguro,0.1213978333153907
586,viagem,0.39635521854805245
587,adicional,0.6369779545262965
587,beneficios,0.5428374447085087
587,cartao,0.31728409587766015
587,seguro,0.13061457457628828
587,viagem,0.4264472176966137
588,cobranca,0.5899819378034904
588,ndevida,0.7413388270342608
588,seguro,0.13434446688918922
588,vida,0.29032674836012684
589,contratar,0.7785099443491345
589,seguro,0.2635763664006929
589,vida,0.5696049206463331
590,cartao,0.5494702557904023
590,seguro,0.2261973563593325
590,valor,0.8043116274042537
591,contratar,0.7785099443491345
591,seguro,0.2635763664006929
591,vida,0.5696049206463331
592,campanha,0.6338661697564283
592,seguro,0.1690245497148453
592,veiculo,0.7547478919692381
593,cotacao,0.5110063305079032
593,imprimir,0.4803221530779152
593,realizada,0.7014310993010922
593,seguro,0.12711243989753715
594,conta,0.4031514349625679
594,debitado,0.4604389836568194
594,efetivacao,0.6424979896572586
594,nao,0.44193219144937085
594,seguro,0.13174647723501212
595,auto,0.47505982685692527
595,cancelar,0.47505982685692527
595,proposta,0.7143227736998302
595,seguro,0.1959063469801769
596,empresa,0.46690103475363715
596,seguro,0.1471385668915632
596,simulador,0.8119391525135545
596,vida,0.3179755941808283
597,alteracao,0.5988671400191056
597,dependente,0.7845247795385152
597,seguro,0.16086957106731267
598,condicoes,0.45715595302913137
598,especial,0.35024119823354144
598,gerais,0.4803559444556239
598,odonto,0.39597578932993527
598,plano,0.4259912688309938
598,quais,0.29938324534963556
598,seguro,0.09849867940393896
599,adicional,0.6369779545262965
599,beneficios,0.5428374447085087
599,cartao,0.31728409587766015
599,seguro,0.13061457457628828
599,viagem,0.4264472176966137
600,cancelar,0.33631298377770247
600,penhor,0.6586572618617232
600,rural,0.6586572618617232
600,seguro,0.13868958048885102
601,endosso,0.49553668211937274
601,segunda,0.6239373930683257
601,seguro,0.15676421698034315
601,via,0.5835841897102466
602,cancelametno,0.6306640553793034
602,penhor,0.5427711641149222
602,rural,0.5427711641149222
602,seguro,0.11428812739386036
603,cancelamento,0.43083688308818613
603,residencia,0.886398765645814
603,seguro,0.1693422818803206
604,cancelamento,0.6279358912968063
604,residencial,0.7380920763759823
604,seguro,0.2468128910982504
605,auto,0.34981567315656403
605,contratado,0.607022886097101
605,debitado,0.5041648216345376
605,nao,0.4839005218608893
605,seguro,0.14425785294860058
606,cancelar,0.33631298377770247
606,penhor,0.6586572618617232
606,rural,0.6586572618617232
606,seguro,0.13868958048885102
607,auto,0.349707536059776
607,cliente,0.4172781558170468
607,conta,0.44130047018343516
607,debitado,0.504008971213022
607,nao,0.4837509356599737
607,seguro,0.14421325910503158
608,atendimento,0.6714982457421346
608,auto,0.3818864989575058
608,central,0.6151843774609946
608,seguro,0.1574832994547147
609,indevido,0.9775666725063018
609,seguro,0.21062621110620816
610,cliente,0.3517254038300014
610,cobrado,0.6362781553212048
610,conta,0.3719739073849148
610,indevido,0.5641794328404663
610,seguro,0.12155792506568991
611,indevido,0.9775666725063018
611,seguro,0.21062621110620816
612,cancelamento,0.6257463632474601
612,fazer,0.7402357469393104
612,seguro,0.24595228772218955
613,contestar,0.7406977127709508
613,indevido,0.6567668746798151
613,seguro,0.14150678647750603
614,contestar,0.7406977127709508
614,indevido,0.6567668746798151
614,seguro,0.14150678647750603
615,assistencia,0.7966531681501609
615,residencial,0.5732364979915663
615,seguro,0.19168632462091928
616,cancelamento,0.479479039358741
616,procuracao,0.8570777054029433
616,seguro,0.18846128970386591
617,auto,0.3258543054874123
617,bonus,0.5729728469051403
617,classe,0.6236739947055837
617,consultar,0.39811400967623745
617,seguro,0.13437660485450276
618,auto,0.3258543054874123
618,bonus,0.5729728469051403
618,classe,0.6236739947055837
618,consultar,0.39811400967623745
618,seguro,0.13437660485450276
619,automoveis,0.5717756427288723
619,liberty,0.4877688218394326
619,seguros,0.659662179318594
620,cancelamento,0.3508571981459783
620,penhor,0.6549355626989448
620,rural,0.6549355626989448
620,seguro,0.13790592421497574
621,cancelar,0.3663354189997808
621,juridica,0.6278519796315205
621,pessoa,0.5849733616122351
621,seguro,0.1510703066191153
621,vida,0.3264723282624788
622,alterar,0.590176856873401
622,beneficiario,0.6876540884569755
622,seguro,0.17758776862038692
622,vida,0.3837782128728403
623,auto,0.32406234519531935
623,fazemos,0.6517207260373287
623,seguro,0.13363763183487257
623,taxista,0.6725954765217009
624,apolice,0.43432427716629896
624,segunda,0.5405069226368658
624,seguro,0.13580231837514567
624,solicitar,0.49516868765062144
624,via,0.5055495919688728
625,contratacao,0.9648391892536261
625,seguro,0.2628409003188156
626,cartao,0.614538425576143
626,contratar,0.7472227365933027
626,seguro,0.25298360699541617
627,fazemos,0.6888965263770674
627,seguro,0.1412606607190026
627,taxista,0.7109620254829657
628,contratar,0.7785099443491345
628,seguro,0.2635763664006929
628,vida,0.5696049206463331
629,cancelamento,0.5628811053027527
629,realizar,0.7963770915611148
629,seguro,0.2212428288777092
630,alterar,0.5993171547226402
630,endereco,0.7799340379693965
630,seguro,0.18033813926042086
631,cancelar,0.3663354189997808
631,juridica,0.6278519796315205
631,pessoa,0.5849733616122351
631,seguro,0.1510703066191153
631,vida,0.3264723282624788
632,cancelar,0.3663354189997808
632,juridica,0.6278519796315205
632,pessoa,0.5849733616122351
632,seguro,0.1510703066191153
632,vida,0.3264723282624788
633,apolice,0.5361981643449732
633,empresa,0.5320062276037082
633,imprimir,0.6335238420763611
633,seguro,0.16765573018766292
634,endosso,0.5266229138183302
634,patrimonial,0.5790472580191193
634,realizar,0.5996812034595559
634,seguro,0.1665984208788603
635,apolice,0.6332497405566204
635,imprimir,0.7481913130407195
635,seguro,0.19800132619600527
636,acionamento,0.5935841244543042
636,carencia,0.5453291119294328
636,residencial,0.38246439323006487
636,seguro,0.12789345077207515
636,sinistro,0.43317236758459343
637,carencias,0.8532118570425756
637,quais,0.4954390465145602
637,seguro,0.16300208032630398
638,apolice,0.5145895216734844
638,impressao,0.8422048775851408
638,seguro,0.16089924908355763
639,assistencia,0.5623745240824217
639,pet,0.7082901731552865
639,residencial,0.4046599142927366
639,seguro,0.13531547967368276
640,alterar,0.5078081251555066
640,endereco,0.660846829504647
640,patrimonial,0.5310967570953563
640,seguro,0.15280252145335005
641,endosso,0.5266229138183302
641,patrimonial,0.5790472580191193
641,realizar,0.5996812034595559
641,seguro,0.1665984208788603
642,cancelar,0.3663354189997808
642,juridica,0.6278519796315205
642,pessoa,0.5849733616122351
642,seguro,0.1510703066191153
642,vida,0.3264723282624788
643,auto,0.6636025673319709
643,cancelamento,0.6962347980213867
643,seguro,0.2736580688642966
644,canais,0.5461888435594623
644,cartao,0.2917436745485548
644,contratar,0.35473372828652605
644,disponiveis,0.5857031331680074
644,quais,0.3650411884004215
644,seguro,0.12010049174092757
645,comercial,0.701371924765039
645,estabelecimento,0.701371924765039
645,seguro,0.12710171636437043
646,outubro,0.6705756051742149
646,rosa,0.6705756051742149
646,seguro,0.1332363046881527
646,vida,0.2879319409227063
647,auto,0.566055465329811
647,seguro,0.23343135355102454
647,sinistro,0.7906269748431226
648,campanha,0.4625741655182513
648,outubro,0.6208100791993633
648,rosa,0.6208100791993633
648,seguro,0.12334841921992293
649,apolice,0.5041084309203266
649,empresarial,0.6052101440754946
649,imprimir,0.5956094802560007
649,seguro,0.15762207463531894
650,bonus,0.9735837995632133
650,seguro,0.22832999195913145
651,abertura,0.4774091698637782
651,basico,0.5460257711746973
651,cartao,0.27198004562324907
651,conta,0.3426175283335146
651,retirar,0.5196540912650148
651,seguro,0.1119645088230892
652,auto,0.2991288372885743
652,bonus,0.525979551616757
652,funciona,0.5067109141657881
652,seguro,0.12335549014394213
652,transferencia,0.6015770295648263
653,apolice,0.5361981643449732
653,empresa,0.5320062276037082
653,imprimir,0.6335238420763611
653,seguro,0.16765573018766292
654,auto,0.2774783878037977
654,guincho,0.5580358811825646
654,limite,0.44699241718664245
654,quilometragem,0.6314316185874761
654,seguro,0.11442722420930473
655,endosso,0.5576583315582924
655,fazer,0.5309559736939169
655,patrimonial,0.6131721946146478
655,seguro,0.17641654965966969
656,alteracao,0.6204731999265248
656,fazer,0.5016324643331148
656,patrimonial,0.5793080674941357
656,seguro,0.1666734587036427
657,alterar,0.6766076658269198
657,patrimonial,0.7076376279652741
657,seguro,0.20359531927804153
658,auto,0.3372992451496686
658,debito,0.4347773894869012
658,efetivado,0.6783414123856065
658,nao,0.466586529066575
658,seguro,0.13909629739402038
659,allianz,0.6864781065455058
659,auto,0.3307511169757344
659,seguro,0.1363959640936848
659,telefone,0.6330463243965291
660,apolice,0.4674603567909706
660,auto,0.35443586759778417
660,segunda,0.5817440382386809
660,seguro,0.1461631401653834
660,via,0.5441196936518756
661,assistencia,0.5623745240824217
661,pet,0.7082901731552865
661,residencial,0.4046599142927366
661,seguro,0.13531547967368276
662,apos,0.48791937186237905
662,bonus,0.4380692695594046
662,seguro,0.10273830854715965
662,utilziar,0.5669299146697069
662,vencimento,0.48791937186237905
663,funciona,0.441186167932006
663,quero,0.5405617148760887
663,saber,0.44637336221695834
663,seguro,0.10740391506975491
663,trienal,0.4984872837879913
663,vida,0.23210654033909023
664,cadastrar,0.7589622130793555
664,seguro,0.19068919153243397
664,viagem,0.6225865332228072
665,auto,0.3745530552407968
665,efetivado,0.7532624284191519
665,nao,0.5181197779394325
665,seguro,0.15445911578751131
666,azul,0.5007916402968868
666,campanha,0.44044783466479415
666,funciona,0.48244573212289815
666,novembro,0.49421087129716623
666,seguro,0.11744828873846122
666,vida,0.25381305653640335
667,liberty,0.6277525084951912
667,seguros,0.42448857869288953
667,telefone,0.6524846623770444
668,acidentes,0.625351316775853
668,cancelar,0.4212833666749737
668,pessoais,0.6334619051833701
668,seguro,0.17372987725535638
669,boleto,0.5277073718115397
669,colocar,0.59479349642983
669,pagar,0.59479349642983
669,seguro,0.11817919844589027
670,auto,0.3372992451496686
670,debito,0.4347773894869012
670,efetivado,0.6783414123856065
670,nao,0.466586529066575
670,seguro,0.13909629739402038
671,cancelamento,0.9306890373648706
671,seguro,0.3658113116469341
672,auto,0.31744467661952697
672,debito,0.4091849293819479
672,efetivada,0.7223791645768761
672,nao,0.4391216759730479
672,seguro,0.1309086212915343
673,auto,0.44019449138764233
673,debitado,0.6344214804109967
673,nao,0.6089216706063185
673,seguro,0.1815284936617511
674,boleto,0.4625867176057956
674,colocar,0.5213942155521218
674,conta,0.31700801009225416
674,debitado,0.3620546358504236
674,pagar,0.5213942155521218
674,seguro,0.10359553498504465
675,dependente,0.6887489703382542
675,excluir,0.6422827236334986
675,seguro,0.1412304038331892
675,vida,0.3052076863597048
676,assistencia,0.7966531681501609
676,residencial,0.5732364979915663
676,seguro,0.19168632462091928
677,boleto,0.6285361926734082
677,credito,0.4840520569026232
677,imobiliario,0.5923027793684942
677,seguro,0.14075964713053626
678,bonus,0.5084991373411162
678,renovacao,0.5423477998046217
678,seguro,0.11925589147273377
678,vence,0.6580771411616348
679,apolice,0.5043988205867282
679,consultar,0.46725175115184125
679,patrimonial,0.5481636964164769
679,seguros,0.476208140173265
680,auto,0.26236551198480423
680,bonus,0.46133597684645333
680,classe,0.5021586156051561
680,cliente,0.3130598734718171
680,seguro,0.10819493908081344
680,sei,0.5970406603747371
681,auto,0.3323590027901767
681,debito,0.42840943667532766
681,nao,0.4597526847327694
